,Customer_ID,Age,Gender,Income,Location,Transaction_count,Average_Transaction_Amount,Total_Spent,Last_purchase_date,Product_category
4834,CUST5834,23,Male,69469,Oshodi_isolo,5,80.66398720183265,403.31993600916326,2024-05-04 18:31:37.251337,Fashion
4835,CUST5835,57,Male,98831,Ifako_ijaiye,5,356.0788260054433,1780.3941300272165,2024-08-07 18:31:37.251343,Fashion
4836,CUST5836,30,Male,111223,Ajeromi_ifelodun,9,273.370601497498,2460.335413477482,2024-12-14 18:31:37.251349,Food
4837,CUST5837,65,Female,75643,Surulere,8,155.32782455404566,1242.6225964323653,2024-08-05 18:31:37.251355,Home Goods
4838,CUST5838,52,Female,97657,Surulere,5,106.51814271865695,532.5907135932847,2025-02-13 18:31:37.251361,Home Goods
4839,CUST5839,36,Male,33582,Alimosho,5,328.29619050827193,1641.4809525413598,2025-03-07 18:31:37.251368,Books
4840,CUST5840,29,Female,60280,Mushin,2,118.68639919850298,237.37279839700597,2024-10-07 18:31:37.251374,Food
4841,CUST5841,33,Female,72589,Agege,9,492.6133182783498,4433.519864505149,2024-09-21 18:31:37.251380,Home Goods
4842,CUST5842,60,Female,70000,Oshodi_isolo,4,437.2693860042531,1749.0775440170123,2024-09-09 18:31:37.251386,Fashion
4843,CUST5843,27,Female,31085,Oshodi_isolo,7,83.43581591243733,584.0507113870614,2024-05-22 18:31:37.251392,Food
4844,CUST5844,42,Female,111427,Alimosho,6,432.3932302130632,2594.3593812783793,2024-09-03 18:31:37.251398,Books
4845,CUST5845,37,Female,45600,Ikeja,5,185.62053521983592,928.1026760991796,2024-04-19 18:31:37.251404,Books
4846,CUST5846,48,Male,89801,Ifako_ijaiye,5,255.19127370163523,1275.9563685081762,2024-07-18 18:31:37.251410,Fashion
4847,CUST5847,21,Male,91739,Mushin,7,88.55566167313613,619.8896317119529,2025-03-07 18:31:37.251416,Home Goods
4848,CUST5848,61,Male,104181,Mushin,2,76.91467582646331,153.82935165292662,2025-01-01 18:31:37.251423,Fashion
4849,CUST5849,40,Female,71596,Oshodi_isolo,9,435.43662370989597,3918.929613389064,2025-03-20 18:31:37.251430,Books
4850,CUST5850,19,Male,100410,Ikeja,2,322.3530756961754,644.7061513923508,2024-06-19 18:31:37.251437,Food
4851,CUST5851,39,Male,109303,Ikeja,9,241.02128480805416,2169.1915632724877,2024-05-11 18:31:37.251443,Home Goods
4852,CUST5852,68,Male,82188,Oshodi_isolo,4,37.35865105927785,149.4346042371114,2024-11-06 18:31:37.251450,Fashion
4853,CUST5853,54,Female,56825,Ikeja,6,462.5417538765628,2775.2505232593767,2024-04-22 18:31:37.251456,Home Goods
4854,CUST5854,25,Male,40913,Agege,1,200.52234902366197,200.52234902366197,2024-11-26 18:31:37.251462,Food
4855,CUST5855,24,Female,111751,Alimosho,5,219.99160188661543,1099.9580094330772,2025-01-16 18:31:37.251468,Books
4856,CUST5856,31,Male,114269,Ajeromi_ifelodun,6,159.10857410777749,954.6514446466649,2024-06-20 18:31:37.251475,Fashion
4857,CUST5857,20,Male,44332,Ikeja,9,447.8192095491592,4030.3728859424327,2024-09-06 18:31:37.251481,Books
4858,CUST5858,67,Male,84895,Oshodi_isolo,9,185.400688984571,1668.6062008611389,2024-05-19 18:31:37.251487,Fashion
4859,CUST5859,33,Female,34432,Surulere,9,103.63966777223034,932.7570099500731,2024-05-01 18:31:37.251493,Home Goods
4860,CUST5860,36,Female,118095,Surulere,3,260.26745356373345,780.8023606912004,2024-12-20 18:31:37.251500,Electronics
4861,CUST5861,68,Female,56570,Agege,4,395.1164764669374,1580.4659058677496,2024-06-22 18:31:37.251506,Fashion
4862,CUST5862,35,Female,36103,Agege,8,198.24246864549835,1585.9397491639868,2025-01-02 18:31:37.251512,Fashion
4863,CUST5863,69,Female,45900,Agege,8,332.9821485806593,2663.8571886452746,2024-07-27 18:31:37.251518,Books
4864,CUST5864,33,Male,88415,Agege,2,166.02766549149717,332.05533098299435,2024-05-13 18:31:37.251525,Electronics
4865,CUST5865,25,Male,97567,Surulere,8,365.48590878557434,2923.8872702845947,2025-03-07 18:31:37.251531,Electronics
4866,CUST5866,50,Female,92713,Agege,7,340.98745932004135,2386.9122152402897,2024-10-02 18:31:37.251537,Electronics
4867,CUST5867,66,Female,113169,Mushin,9,346.7623046828527,3120.860742145674,2024-12-02 18:31:37.251549,Electronics
4868,CUST5868,29,Male,88639,Isolo,5,330.03566844513205,1650.1783422256603,2024-04-29 18:31:37.251556,Food
4869,CUST5869,28,Female,118728,Surulere,2,95.0299199316312,190.0598398632624,2024-05-07 18:31:37.251562,Home Goods
4870,CUST5870,22,Male,115476,Surulere,5,446.23567264395604,2231.1783632197803,2025-02-06 18:31:37.251569,Fashion
4871,CUST5871,44,Female,38988,Ifako_ijaiye,2,301.1613118429793,602.3226236859585,2024-05-12 18:31:37.251575,Home Goods
4872,CUST5872,29,Male,108488,Surulere,5,203.545788810258,1017.72894405129,2024-03-28 18:31:37.251581,Home Goods
4873,CUST5873,34,Female,32977,Isolo,9,102.72094320917748,924.4884888825973,2025-01-05 18:31:37.251588,Home Goods
4874,CUST5874,23,Female,84641,Ikeja,7,396.1189279950006,2772.8324959650045,2024-05-18 18:31:37.251594,Home Goods
4875,CUST5875,50,Male,31268,Surulere,7,264.34318084449046,1850.4022659114332,2024-07-23 18:31:37.251600,Food
4876,CUST5876,22,Male,84431,Mushin,1,90.70067891203956,90.70067891203956,2024-05-02 18:31:37.251606,Books
4877,CUST5877,45,Female,46756,Surulere,9,462.28201075131767,4160.538096761859,2024-12-31 18:31:37.251613,Food
4878,CUST5878,31,Female,50764,Ikeja,6,70.91956678565464,425.5174007139278,2024-09-30 18:31:37.251619,Fashion
4879,CUST5879,22,Male,89912,Ifako_ijaiye,7,271.6261738107695,1901.3832166753864,2024-05-09 18:31:37.251625,Electronics
4880,CUST5880,50,Female,70385,Alimosho,2,313.07907045929494,626.1581409185899,2024-07-05 18:31:37.251631,Books
4881,CUST5881,67,Male,45032,Ikeja,1,499.5126056706432,499.5126056706432,2024-04-27 18:31:37.251638,Fashion
4882,CUST5882,65,Male,75702,Surulere,4,87.6395406860032,350.5581627440128,2024-11-27 18:31:37.251644,Electronics
4883,CUST5883,58,Female,41885,Alimosho,9,314.50889468414846,2830.580052157336,2024-04-19 18:31:37.251650,Food
4884,CUST5884,36,Male,39796,Agege,9,248.82358135009167,2239.412232150825,2024-11-30 18:31:37.251656,Home Goods
4885,CUST5885,39,Male,62863,Ajeromi_ifelodun,3,143.41500050059244,430.2450015017773,2024-05-15 18:31:37.251663,Fashion
4886,CUST5886,22,Female,111014,Ikeja,1,472.26088153067104,472.26088153067104,2025-03-19 18:31:37.251669,Home Goods
4887,CUST5887,19,Male,62117,Alimosho,2,399.6049678696652,799.2099357393304,2025-02-20 18:31:37.251675,Home Goods
4888,CUST5888,47,Male,50753,Isolo,9,392.9877372429969,3536.889635186972,2024-06-22 18:31:37.251681,Home Goods
4889,CUST5889,64,Male,50325,Oshodi_isolo,9,451.6093017546315,4064.483715791683,2024-07-17 18:31:37.251688,Books
4890,CUST5890,56,Male,37021,Isolo,1,368.02115003694587,368.02115003694587,2024-08-12 18:31:37.251694,Electronics
4891,CUST5891,21,Female,110721,Surulere,9,263.2349412638615,2369.1144713747535,2024-12-16 18:31:37.251700,Home Goods
4892,CUST5892,50,Male,83096,Isolo,1,207.93752240957733,207.93752240957733,2024-07-30 18:31:37.251706,Fashion
4893,CUST5893,30,Female,101404,Ikeja,4,357.98409294244937,1431.9363717697975,2024-05-10 18:31:37.251712,Books
4894,CUST5894,37,Male,43071,Ifako_ijaiye,5,309.3496653208521,1546.7483266042607,2024-07-21 18:31:37.251718,Electronics
4895,CUST5895,24,Female,94649,Ajeromi_ifelodun,8,280.58070880973946,2244.6456704779157,2025-02-25 18:31:37.251724,Fashion
4896,CUST5896,32,Male,38041,Isolo,5,302.74743211778514,1513.7371605889257,2024-04-16 18:31:37.251730,Books
4897,CUST5897,40,Female,112051,Ajeromi_ifelodun,5,334.5668444573251,1672.8342222866254,2024-10-12 18:31:37.251737,Books
4898,CUST5898,31,Male,70058,Ikeja,4,484.97801249218764,1939.9120499687506,2024-04-25 18:31:37.251743,Electronics
4899,CUST5899,40,Male,78263,Agege,9,381.51586956569145,3433.642826091223,2024-09-20 18:31:37.251749,Home Goods
4900,CUST5900,36,Male,74470,Alimosho,8,104.68769041648565,837.5015233318852,2024-07-23 18:31:37.251756,Fashion
4901,CUST5901,46,Male,117826,Ikeja,9,244.0490133755188,2196.441120379669,2024-09-18 18:31:37.251762,Food
4902,CUST5902,37,Female,58223,Mushin,7,345.55600444757636,2418.8920311330344,2024-04-03 18:31:37.251768,Home Goods
4903,CUST5903,46,Female,63575,Oshodi_isolo,7,104.3138883825664,730.1972186779649,2024-04-12 18:31:37.251774,Food
4904,CUST5904,41,Male,75799,Mushin,5,467.69915126932284,2338.495756346614,2024-04-02 18:31:37.251780,Fashion
4905,CUST5905,35,Female,51661,Mushin,1,56.972141368605364,56.972141368605364,2024-04-05 18:31:37.251787,Food
4906,CUST5906,27,Male,111975,Ajeromi_ifelodun,6,313.2719403804419,1879.6316422826512,2024-12-17 18:31:37.251793,Food
4907,CUST5907,58,Male,66432,Isolo,6,488.4489664879494,2930.6937989276967,2024-04-28 18:31:37.251799,Electronics
4908,CUST5908,25,Female,61147,Ikeja,4,369.37678076826967,1477.5071230730787,2024-08-25 18:31:37.251805,Electronics
4909,CUST5909,43,Female,59114,Surulere,2,345.08392367164794,690.1678473432959,2025-01-27 18:31:37.251811,Electronics
4910,CUST5910,46,Female,36030,Ifako_ijaiye,1,498.76179401651996,498.76179401651996,2024-12-17 18:31:37.251818,Food
4911,CUST5911,27,Male,77429,Mushin,3,400.06276546575276,1200.1882963972582,2024-12-13 18:31:37.251824,Food
4912,CUST5912,34,Male,77743,Oshodi_isolo,9,485.740847334063,4371.667626006567,2024-11-23 18:31:37.251830,Books
4913,CUST5913,19,Female,95615,Isolo,1,355.46826861989075,355.46826861989075,2024-06-04 18:31:37.251836,Books
4914,CUST5914,23,Male,77577,Alimosho,5,339.4202116483968,1697.101058241984,2024-05-08 18:31:37.251842,Electronics
4915,CUST5915,22,Female,32966,Ikeja,6,386.03238935605776,2316.1943361363465,2024-03-28 18:31:37.251849,Books
4916,CUST5916,45,Female,33728,Agege,9,110.60192155969807,995.4172940372827,2025-01-19 18:31:37.251855,Home Goods
4917,CUST5917,58,Female,67304,Oshodi_isolo,1,406.7767961688406,406.7767961688406,2024-07-12 18:31:37.251861,Books
4918,CUST5918,22,Female,79277,Ajeromi_ifelodun,5,485.66735787129676,2428.3367893564837,2024-07-16 18:31:37.251867,Books
4919,CUST5919,35,Female,30947,Mushin,1,313.5887718830261,313.5887718830261,2024-06-30 18:31:37.251873,Home Goods
4920,CUST5920,43,Female,108101,Surulere,2,25.930564636874802,51.861129273749604,2025-01-26 18:31:37.251880,Home Goods
4921,CUST5921,37,Male,111380,Agege,2,54.60434808554844,109.20869617109688,2024-09-21 18:31:37.251886,Fashion
4922,CUST5922,58,Male,96130,Ifako_ijaiye,5,132.65946673301795,663.2973336650898,2024-10-24 18:31:37.251892,Food
4923,CUST5923,66,Female,51414,Mushin,4,255.72687833806668,1022.9075133522667,2025-02-03 18:31:37.251898,Food
4924,CUST5924,44,Female,112060,Surulere,6,218.60279513497412,1311.6167708098446,2024-11-23 18:31:37.251904,Electronics
4925,CUST5925,66,Female,49439,Ajeromi_ifelodun,5,490.021760258761,2450.108801293805,2024-12-18 18:31:37.251910,Fashion
4926,CUST5926,29,Male,88220,Ajeromi_ifelodun,2,473.8820744565474,947.7641489130948,2025-02-18 18:31:37.251916,Fashion
4927,CUST5927,24,Female,76785,Isolo,9,208.50679502715806,1876.5611552444225,2024-08-20 18:31:37.251922,Fashion
4928,CUST5928,20,Female,66973,Alimosho,8,401.2719100528823,3210.175280423058,2024-10-18 18:31:37.251928,Fashion
4929,CUST5929,27,Female,117091,Ifako_ijaiye,9,325.454407392263,2929.089666530367,2024-06-16 18:31:37.251934,Books
4930,CUST5930,51,Male,103318,Alimosho,6,136.70512602194822,820.2307561316893,2024-05-12 18:31:37.251941,Fashion
4931,CUST5931,42,Female,98196,Agege,5,466.96508283663803,2334.8254141831903,2024-12-07 18:31:37.251947,Electronics
4932,CUST5932,52,Male,36089,Isolo,5,144.5684333985219,722.8421669926095,2024-10-18 18:31:37.251953,Food
4933,CUST5933,33,Male,100854,Ajeromi_ifelodun,2,437.76482978149534,875.5296595629907,2024-06-21 18:31:37.251960,Fashion
4934,CUST5934,19,Female,92235,Ajeromi_ifelodun,4,326.0675503863992,1304.2702015455968,2024-04-10 18:31:37.251966,Food
4935,CUST5935,41,Male,59400,Mushin,2,318.14101234800165,636.2820246960033,2024-03-29 18:31:37.251972,Home Goods
4936,CUST5936,27,Male,45405,Ikeja,2,422.43679652768475,844.8735930553695,2024-10-17 18:31:37.251979,Electronics
4937,CUST5937,55,Male,82763,Oshodi_isolo,8,257.26889851259506,2058.1511881007605,2024-05-02 18:31:37.251985,Home Goods
4938,CUST5938,39,Female,60209,Ajeromi_ifelodun,4,429.6194957454219,1718.4779829816875,2025-01-24 18:31:37.251991,Fashion
4939,CUST5939,43,Male,103598,Oshodi_isolo,4,284.1096614680561,1136.4386458722245,2024-06-14 18:31:37.251997,Books
4940,CUST5940,60,Female,47424,Mushin,7,492.6309735468608,3448.4168148280255,2025-02-24 18:31:37.252003,Books
4941,CUST5941,56,Female,119523,Oshodi_isolo,4,336.76642595499465,1347.0657038199786,2024-06-28 18:31:37.252010,Electronics
4942,CUST5942,44,Female,50556,Alimosho,9,199.5490759612036,1795.9416836508326,2024-06-02 18:31:37.252016,Fashion
4943,CUST5943,46,Male,49330,Oshodi_isolo,9,386.4147091178747,3477.732382060872,2024-07-30 18:31:37.252022,Fashion
4944,CUST5944,64,Female,111266,Isolo,3,264.7507039812466,794.2521119437398,2024-08-23 18:31:37.252028,Fashion
4945,CUST5945,55,Male,33236,Ajeromi_ifelodun,6,406.8919992442985,2441.3519954657913,2024-11-16 18:31:37.252035,Fashion
4946,CUST5946,37,Male,99216,Isolo,7,420.0620800929359,2940.4345606505512,2024-09-29 18:31:37.252041,Electronics
4947,CUST5947,44,Male,60312,Ikeja,3,316.11833182539294,948.3549954761788,2024-11-23 18:31:37.252047,Electronics
4948,CUST5948,58,Male,51191,Alimosho,4,438.6504446292746,1754.6017785170984,2024-05-11 18:31:37.252053,Electronics
4949,CUST5949,37,Female,113457,Agege,1,213.6449715434649,213.6449715434649,2024-12-28 18:31:37.252060,Books
4950,CUST5950,61,Female,66640,Mushin,9,47.54096544986478,427.868689048783,2024-12-29 18:31:37.252066,Fashion
4951,CUST5951,36,Male,92293,Ajeromi_ifelodun,7,338.07112421993895,2366.4978695395725,2025-02-26 18:31:37.252072,Home Goods
4952,CUST5952,37,Female,66688,Agege,7,386.9368669902412,2708.5580689316885,2024-11-05 18:31:37.252078,Food
4953,CUST5953,52,Female,101229,Agege,9,54.944726666902746,494.5025400021247,2024-05-19 18:31:37.252084,Electronics
4954,CUST5954,64,Female,115802,Mushin,6,390.0366761025045,2340.220056615027,2024-12-22 18:31:37.252090,Electronics
4955,CUST5955,19,Male,54122,Agege,8,326.7976133810831,2614.380907048665,2024-05-26 18:31:37.252096,Books
4956,CUST5956,47,Female,71224,Surulere,5,75.87739797629206,379.3869898814603,2024-04-03 18:31:37.252103,Books
4957,CUST5957,51,Male,36331,Isolo,8,279.1712641404834,2233.370113123867,2024-08-22 18:31:37.252109,Food
4958,CUST5958,39,Female,117102,Ifako_ijaiye,1,72.19621011513237,72.19621011513237,2024-12-29 18:31:37.252115,Books
4959,CUST5959,20,Male,72262,Ifako_ijaiye,3,174.37699986910457,523.1309996073137,2024-12-15 18:31:37.252121,Electronics
4960,CUST5960,23,Male,116314,Ikeja,4,405.912764595451,1623.651058381804,2025-02-03 18:31:37.252127,Fashion
4961,CUST5961,32,Male,89592,Ajeromi_ifelodun,9,68.37873521271142,615.4086169144027,2024-03-26 18:31:37.252134,Fashion
4962,CUST5962,44,Female,63926,Ikeja,8,240.50614932994029,1924.0491946395223,2024-06-23 18:31:37.252141,Books
4963,CUST5963,27,Male,116287,Ajeromi_ifelodun,8,310.742240999789,2485.937927998312,2025-01-31 18:31:37.252147,Food
4964,CUST5964,26,Female,47528,Ifako_ijaiye,2,471.44549499331737,942.8909899866347,2024-10-23 18:31:37.252153,Fashion
4965,CUST5965,50,Male,30068,Ikeja,7,373.88742947260357,2617.2120063082248,2025-01-05 18:31:37.252159,Electronics
4966,CUST5966,49,Female,99253,Isolo,3,86.83864336361879,260.5159300908564,2024-08-12 18:31:37.252165,Fashion
4967,CUST5967,65,Male,110754,Isolo,6,485.0568958588988,2910.341375153393,2024-08-09 18:31:37.252171,Food
4968,CUST5968,23,Female,73968,Surulere,4,249.41966777131194,997.6786710852477,2025-03-15 18:31:37.252178,Books
4969,CUST5969,58,Male,78623,Ifako_ijaiye,6,197.4643465130007,1184.7860790780041,2025-01-25 18:31:37.252184,Home Goods
4970,CUST5970,53,Male,72129,Ikeja,4,81.78137930014833,327.1255172005933,2024-04-16 18:31:37.252190,Fashion
4971,CUST5971,19,Male,91321,Isolo,3,468.07148397490334,1404.21445192471,2024-04-23 18:31:37.252196,Electronics
4972,CUST5972,46,Female,41526,Ifako_ijaiye,2,301.3788489629641,602.7576979259283,2025-03-06 18:31:37.252202,Food
4973,CUST5973,21,Male,56709,Isolo,4,494.2340122907674,1976.9360491630696,2025-03-10 18:31:37.252209,Fashion
4974,CUST5974,18,Male,45063,Ajeromi_ifelodun,2,103.45562013794749,206.91124027589498,2024-10-05 18:31:37.252215,Home Goods
4975,CUST5975,36,Male,34723,Mushin,7,282.0010776885576,1974.007543819903,2025-01-06 18:31:37.252221,Books
4976,CUST5976,43,Male,34213,Alimosho,1,72.74537488793774,72.74537488793774,2024-05-18 18:31:37.252227,Fashion
4977,CUST5977,42,Female,52797,Ifako_ijaiye,1,271.65239687705997,271.65239687705997,2024-10-07 18:31:37.252233,Food
4978,CUST5978,27,Male,114946,Surulere,5,447.10007546830127,2235.5003773415065,2024-09-17 18:31:37.252239,Fashion
4979,CUST5979,32,Male,118918,Ikeja,7,72.47400895359257,507.318062675148,2024-12-23 18:31:37.252246,Books
4980,CUST5980,39,Female,75217,Surulere,1,149.43142757222802,149.43142757222802,2024-07-21 18:31:37.252252,Food
4981,CUST5981,68,Female,98283,Isolo,4,347.5529178591346,1390.2116714365384,2024-03-30 18:31:37.252258,Home Goods
4982,CUST5982,65,Female,53655,Oshodi_isolo,5,56.61777731841081,283.08888659205405,2025-01-15 18:31:37.252264,Electronics
4983,CUST5983,38,Male,107990,Ikeja,2,237.9127637477675,475.825527495535,2024-06-21 18:31:37.252271,Books
4984,CUST5984,39,Female,42587,Ikeja,7,179.86958129486993,1259.0870690640895,2024-09-11 18:31:37.252277,Fashion
4985,CUST5985,53,Female,52555,Alimosho,4,422.31113300673724,1689.244532026949,2024-10-30 18:31:37.252283,Home Goods
4986,CUST5986,51,Female,58071,Mushin,8,43.556476695778144,348.45181356622516,2025-02-11 18:31:37.252290,Food
4987,CUST5987,47,Male,50239,Ajeromi_ifelodun,1,434.4298245170096,434.4298245170096,2024-10-19 18:31:37.252296,Food
4988,CUST5988,42,Male,79151,Alimosho,1,357.7433773732812,357.7433773732812,2025-02-12 18:31:37.252302,Food
4989,CUST5989,62,Male,32203,Ajeromi_ifelodun,1,162.65145332448247,162.65145332448247,2024-08-06 18:31:37.252308,Fashion
4990,CUST5990,45,Female,43635,Oshodi_isolo,4,114.92889655687705,459.7155862275082,2024-04-13 18:31:37.252314,Books
4991,CUST5991,18,Male,82571,Ifako_ijaiye,1,476.08464219458074,476.08464219458074,2024-07-12 18:31:37.252321,Home Goods
4992,CUST5992,66,Female,31144,Oshodi_isolo,5,285.87583198813377,1429.3791599406688,2024-11-06 18:31:37.252327,Food
4993,CUST5993,62,Female,62699,Oshodi_isolo,6,185.49325931280148,1112.959555876809,2025-03-10 18:31:37.252333,Electronics
4994,CUST5994,21,Female,114619,Oshodi_isolo,7,41.34488264917471,289.414178544223,2024-08-31 18:31:37.252339,Books
4995,CUST5995,24,Male,42213,Oshodi_isolo,8,99.57644023463347,796.6115218770677,2024-04-21 18:31:37.252345,Home Goods
4996,CUST5996,66,Female,46944,Oshodi_isolo,8,307.1192072300029,2456.9536578400234,2024-07-26 18:31:37.252352,Home Goods
4997,CUST5997,26,Female,96723,Surulere,2,266.292606490107,532.585212980214,2024-05-17 18:31:37.252358,Food
4998,CUST5998,53,Male,98669,Ajeromi_ifelodun,4,383.6528559485825,1534.61142379433,2025-01-11 18:31:37.252364,Electronics
4999,CUST5999,36,Female,98947,Surulere,7,420.7220350585914,2945.05424541014,2024-10-02 18:31:37.252370,Food
5000,CUST6000,18,Female,64457,Oshodi_isolo,9,210.64390527295106,1895.7951474565596,2025-01-09 18:31:37.252376,Books
5001,CUST6001,27,Female,65191,Agege,9,68.4463595966858,616.0172363701722,2024-06-23 18:31:37.252383,Fashion
5002,CUST6002,53,Male,102264,Ikeja,3,399.9342848343005,1199.8028545029015,2024-10-23 18:31:37.252389,Books
5003,CUST6003,26,Female,87924,Ajeromi_ifelodun,7,285.7952481582287,2000.5667371076006,2024-12-29 18:31:37.252395,Electronics
5004,CUST6004,62,Male,63744,Ikeja,4,490.3001064507039,1961.2004258028155,2025-03-20 18:31:37.252401,Fashion
5005,CUST6005,63,Male,83424,Oshodi_isolo,9,402.2479597821366,3620.2316380392294,2025-03-11 18:31:37.252407,Home Goods
5006,CUST6006,59,Female,118417,Surulere,7,177.9549063733293,1245.684344613305,2024-10-25 18:31:37.252413,Food
5007,CUST6007,49,Female,108337,Surulere,6,225.6752651125964,1354.0515906755784,2024-05-27 18:31:37.252420,Books
5008,CUST6008,49,Female,106084,Agege,9,133.0764672598532,1197.6882053386787,2024-12-17 18:31:37.252426,Food
5009,CUST6009,23,Female,62886,Mushin,7,265.75927857719927,1860.314950040395,2024-05-28 18:31:37.252432,Books
5010,CUST6010,65,Male,114963,Oshodi_isolo,8,361.1479808030326,2889.183846424261,2024-07-31 18:31:37.252438,Food
5011,CUST6011,55,Male,30972,Alimosho,5,313.9946046861187,1569.9730234305935,2024-10-24 18:31:37.252445,Fashion
5012,CUST6012,34,Female,36621,Isolo,4,184.20006211219248,736.8002484487699,2024-11-17 18:31:37.252451,Food
5013,CUST6013,27,Male,79738,Alimosho,1,415.1839557083571,415.1839557083571,2024-06-26 18:31:37.252457,Electronics
5014,CUST6014,67,Female,87694,Surulere,8,70.42820321599913,563.4256257279931,2024-07-16 18:31:37.252463,Electronics
5015,CUST6015,44,Female,84777,Alimosho,6,88.4262526391181,530.5575158347086,2024-12-13 18:31:37.252469,Food
5016,CUST6016,67,Female,44530,Ajeromi_ifelodun,4,213.99659205116205,855.9863682046482,2024-12-05 18:31:37.252475,Home Goods
5017,CUST6017,52,Female,37354,Surulere,3,357.07679057187823,1071.2303717156346,2024-10-06 18:31:37.252482,Electronics
5018,CUST6018,69,Male,76529,Oshodi_isolo,5,353.2091254866871,1766.0456274334356,2024-11-28 18:31:37.252488,Books
5019,CUST6019,38,Male,81714,Oshodi_isolo,4,195.93125250385177,783.7250100154071,2025-01-22 18:31:37.252494,Food
5020,CUST6020,42,Female,118759,Ajeromi_ifelodun,7,354.3717941356098,2480.6025589492683,2024-07-18 18:31:37.252500,Food
5021,CUST6021,45,Female,71232,Isolo,6,49.08117212131078,294.4870327278647,2024-06-27 18:31:37.252507,Electronics
5022,CUST6022,64,Male,82079,Ikeja,3,159.210535915933,477.631607747799,2024-04-16 18:31:37.252513,Home Goods
5023,CUST6023,32,Male,42550,Ajeromi_ifelodun,1,353.0111903715738,353.0111903715738,2024-09-26 18:31:37.252519,Books
5024,CUST6024,21,Male,118196,Ikeja,7,108.33987250011069,758.3791075007748,2024-05-29 18:31:37.252526,Electronics
5025,CUST6025,46,Female,90385,Ifako_ijaiye,5,122.10177373205917,610.5088686602959,2024-11-27 18:31:37.252532,Electronics
5026,CUST6026,26,Male,94736,Surulere,1,61.70365708871172,61.70365708871172,2024-12-17 18:31:37.252538,Fashion
5027,CUST6027,44,Female,60268,Agege,1,194.9460877488309,194.9460877488309,2024-07-14 18:31:37.252544,Electronics
5028,CUST6028,43,Female,34290,Isolo,6,415.9650754847232,2495.790452908339,2024-03-31 18:31:37.252550,Books
5029,CUST6029,36,Male,85034,Mushin,4,421.4523794349051,1685.8095177396203,2025-01-12 18:31:37.252556,Fashion
5030,CUST6030,45,Female,60138,Isolo,8,433.9340157444006,3471.472125955205,2024-10-23 18:31:37.252563,Home Goods
5031,CUST6031,34,Male,101982,Ikeja,2,37.61793415466313,75.23586830932626,2025-03-16 18:31:37.252569,Home Goods
5032,CUST6032,60,Female,43432,Ifako_ijaiye,4,496.8745788255699,1987.4983153022797,2024-07-18 18:31:37.252575,Electronics
5033,CUST6033,58,Female,97058,Ikeja,8,261.2677946982401,2090.1423575859208,2024-10-08 18:31:37.252581,Books
5034,CUST6034,59,Female,88175,Surulere,8,438.90897455923306,3511.2717964738645,2024-07-14 18:31:37.252587,Home Goods
5035,CUST6035,67,Female,63329,Ikeja,5,454.4550246594704,2272.275123297352,2024-11-06 18:31:37.252593,Books
5036,CUST6036,37,Female,99076,Oshodi_isolo,3,266.959155151726,800.877465455178,2024-09-18 18:31:37.252599,Books
5037,CUST6037,62,Female,42328,Mushin,4,44.52308048761051,178.09232195044203,2024-06-07 18:31:37.252605,Fashion
5038,CUST6038,57,Male,64247,Ifako_ijaiye,3,306.7854878787934,920.3564636363801,2024-08-21 18:31:37.252612,Electronics
5039,CUST6039,56,Male,36677,Ikeja,2,180.36485808861153,360.72971617722305,2025-02-24 18:31:37.252618,Books
5040,CUST6040,66,Female,91810,Mushin,4,119.24800280446055,476.9920112178422,2024-03-28 18:31:37.252624,Books
5041,CUST6041,40,Male,80357,Isolo,9,107.60048875607535,968.4043988046782,2024-09-18 18:31:37.252630,Books
5042,CUST6042,64,Female,85812,Alimosho,6,288.4468295130361,1730.6809770782165,2024-08-16 18:31:37.252637,Electronics
5043,CUST6043,49,Male,71616,Alimosho,4,70.14791224267059,280.59164897068234,2024-04-18 18:31:37.252643,Fashion
5044,CUST6044,69,Male,91284,Ajeromi_ifelodun,1,414.3893859835663,414.3893859835663,2024-04-20 18:31:37.252649,Books
5045,CUST6045,64,Female,79741,Alimosho,7,129.10080841999633,903.7056589399742,2024-10-10 18:31:37.252655,Food
5046,CUST6046,50,Male,83478,Agege,2,283.65960815357363,567.3192163071473,2024-09-30 18:31:37.252661,Fashion
5047,CUST6047,63,Female,84056,Surulere,6,80.2209000157785,481.32540009467095,2024-03-23 18:31:37.252668,Electronics
5048,CUST6048,22,Male,75534,Ajeromi_ifelodun,1,432.62201431029456,432.62201431029456,2025-03-14 18:31:37.252674,Home Goods
5049,CUST6049,60,Female,109056,Alimosho,7,352.20194301900926,2465.4136011330647,2024-12-08 18:31:37.252680,Books
5050,CUST6050,65,Male,94162,Ikeja,4,119.13050114093895,476.5220045637558,2024-05-18 18:31:37.252686,Food
5051,CUST6051,51,Female,74711,Ifako_ijaiye,3,363.55556326411846,1090.6666897923553,2024-10-19 18:31:37.252692,Home Goods
5052,CUST6052,57,Male,52805,Ikeja,7,59.792064096260766,418.54444867382534,2024-07-26 18:31:37.252698,Home Goods
5053,CUST6053,28,Female,50143,Isolo,3,390.6640070978952,1171.9920212936856,2024-10-02 18:31:37.252705,Books
5054,CUST6054,67,Male,105828,Ikeja,8,255.36645360360413,2042.931628828833,2024-05-14 18:31:37.252711,Books
